ProductKey,OrderDate,ShipDate,CustomerKey,PromotionKey,SalesTerritoryKey,SalesOrderNumber,SalesOrderLineNumber,OrderQuantity,UnitPrice,TotalProductCost,SalesAmount,TaxAmt
347,10/15/2018,10/22/2018,11918,1,9,SO45908,1,4,849.9975,1912.1544,3399.99,271.9992
349,10/15/2018,10/22/2018,11947,1,9,SO45909,1,4,843.7475,1898.0944,3374.99,269.9992
311,10/16/2018,10/23/2018,11777,1,4,SO45910,1,1,3578.27,2171.2942,3578.27,286.2616
314,10/16/2018,10/23/2018,11797,1,4,SO45911,1,1,3578.27,2171.2942,3578.27,286.2616
312,10/16/2018,10/23/2018,23819,1,6,SO45912,1,1,3578.27,2171.2942,3578.27,286.2616
344,10/16/2018,10/23/2018,26014,1,4,SO45913,1,1,3399.99,1912.1544,3399.99,271.9992
349,10/16/2018,10/23/2018,11929,1,9,SO45914,1,1,3374.99,1898.0944,3374.99,269.9992
347,10/16/2018,10/23/2018,11930,1,9,SO45915,1,1,3399.99,1912.1544,3399.99,271.9992
346,10/16/2018,10/23/2018,11964,1,9,SO45916,1,1,3399.99,1912.1544,3399.99,271.9992
346,10/17/2018,10/24/2018,11332,1,8,SO45917,1,1,3399.99,1912.1544,3399.99,271.9992
313,10/17/2018,10/24/2018,11741,1,4,SO45918,1,1,3578.27,2171.2942,3578.27,286.2616
312,10/17/2018,10/24/2018,11780,1,1,SO45919,1,1,3578.27,2171.2942,3578.27,286.2616
311,10/17/2018,10/24/2018,23730,1,6,SO45920,1,1,3578.27,2171.2942,3578.27,286.2616
312,10/17/2018,10/24/2018,11798,1,1,SO45921,1,1,3578.27,2171.2942,3578.27,286.2616
314,10/17/2018,10/24/2018,23731,1,6,SO45922,1,1,3578.27,2171.2942,3578.27,286.2616
313,10/17/2018,10/24/2018,11811,1,4,SO45923,1,1,3578.27,2171.2942,3578.27,286.2616
310,10/17/2018,10/24/2018,14803,1,8,SO45924,1,1,3578.27,2171.2942,3578.27,286.2616
347,10/17/2018,10/24/2018,11942,1,9,SO45925,1,1,3399.99,1912.1544,3399.99,271.9992
311,10/18/2018,10/25/2018,23486,1,6,SO45926,1,1,3578.27,2171.2942,3578.27,286.2616
312,10/18/2018,10/25/2018,11796,1,4,SO45927,1,1,3578.27,2171.2942,3578.27,286.2616
313,10/18/2018,10/25/2018,11813,1,1,SO45928,1,1,3578.27,2171.2942,3578.27,286.2616
310,10/18/2018,10/25/2018,11825,1,4,SO45929,1,1,3578.27,2171.2942,3578.27,286.2616
328,10/18/2018,10/25/2018,18148,1,7,SO45930,1,1,699.0982,413.1463,699.0982,55.9279
310,10/18/2018,10/25/2018,20249,1,9,SO45931,1,1,3578.27,2171.2942,3578.27,286.2616
310,10/18/2018,10/25/2018,20211,1,9,SO45932,1,1,3578.27,2171.2942,3578.27,286.2616
313,10/19/2018,10/26/2018,11779,1,1,SO45933,1,1,3578.27,2171.2942,3578.27,286.2616
313,10/19/2018,10/26/2018,11666,1,4,SO45934,1,1,3578.27,2171.2942,3578.27,286.2616
326,10/19/2018,10/26/2018,19439,1,8,SO45935,1,1,699.0982,413.1463,699.0982,55.9279
349,10/19/2018,10/26/2018,26016,1,4,SO45936,1,1,3374.99,1898.0944,3374.99,269.9992
312,10/20/2018,10/27/2018,14824,1,8,SO45937,1,1,3578.27,2171.2942,3578.27,286.2616
311,10/20/2018,10/27/2018,11654,1,4,SO45938,1,1,3578.27,2171.2942,3578.27,286.2616
334,10/20/2018,10/27/2018,14757,1,4,SO45939,1,1,699.0982,413.1463,699.0982,55.9279
313,10/20/2018,10/27/2018,20244,1,9,SO45940,1,1,3578.27,2171.2942,3578.27,286.2616
310,10/20/2018,10/27/2018,19978,1,9,SO45941,1,1,3578.27,2171.2942,3578.27,286.2616
312,10/20/2018,10/27/2018,20219,1,9,SO45942,1,1,3578.27,2171.2942,3578.27,286.2616
310,10/20/2018,10/27/2018,20221,1,9,SO45943,1,1,3578.27,2171.2942,3578.27,286.2616
312,10/20/2018,10/27/2018,20225,1,9,SO45944,1,1,3578.27,2171.2942,3578.27,286.2616
324,10/20/2018,10/27/2018,25920,1,9,SO45945,1,1,699.0982,413.1463,699.0982,55.9279
350,10/20/2018,10/27/2018,11914,1,9,SO45946,1,1,3374.99,1898.0944,3374.99,269.9992
351,10/20/2018,10/27/2018,11943,1,9,SO45947,1,1,3374.99,1898.0944,3374.99,269.9992
342,10/21/2018,10/28/2018,14879,1,4,SO45948,1,2,349.5491,413.1463,699.0982,55.9279
310,10/21/2018,10/28/2018,19970,1,9,SO45949,1,2,1789.135,2171.2942,3578.27,286.2616
312,10/21/2018,10/28/2018,19974,1,9,SO45950,1,2,1789.135,2171.2942,3578.27,286.2616
348,10/21/2018,10/28/2018,11944,1,9,SO45951,1,2,1687.495,1898.0944,3374.99,269.9992
347,10/21/2018,10/28/2018,11969,1,9,SO45952,1,2,1699.995,1912.1544,3399.99,271.9992
314,10/22/2018,10/29/2018,23859,1,6,SO45953,1,4,894.5675,2171.2942,3578.27,286.2616
314,10/22/2018,10/29/2018,11810,1,1,SO45954,1,4,894.5675,2171.2942,3578.27,286.2616
344,10/22/2018,10/29/2018,26055,1,1,SO45955,1,4,849.9975,1912.1544,3399.99,271.9992
312,10/22/2018,10/29/2018,19979,1,9,SO45956,1,4,894.5675,2171.2942,3578.27,286.2616
312,10/23/2018,10/30/2018,11809,1,4,SO45957,1,1,3578.27,2171.2942,3578.27,286.2616
311,10/23/2018,10/30/2018,11818,1,4,SO45958,1,1,3578.27,2171.2942,3578.27,286.2616
311,10/23/2018,10/30/2018,11872,1,4,SO45959,1,1,3578.27,2171.2942,3578.27,286.2616
314,10/23/2018,10/30/2018,11671,1,4,SO45960,1,1,3578.27,2171.2942,3578.27,286.2616
312,10/23/2018,10/30/2018,12717,1,7,SO45961,1,1,3578.27,2171.2942,3578.27,286.2616
310,10/23/2018,10/30/2018,20227,1,9,SO45962,1,1,3578.27,2171.2942,3578.27,286.2616
310,10/23/2018,10/30/2018,20238,1,9,SO45963,1,1,3578.27,2171.2942,3578.27,286.2616
310,10/23/2018,10/30/2018,20215,1,9,SO45964,1,1,3578.27,2171.2942,3578.27,286.2616
320,10/23/2018,10/30/2018,25921,1,9,SO45965,1,1,699.0982,413.1463,699.0982,55.9279
345,10/23/2018,10/30/2018,11946,1,9,SO45966,1,1,3399.99,1912.1544,3399.99,271.9992
326,10/24/2018,11/1/2018,19454,1,8,SO45967,1,1,699.0982,413.1463,699.0982,55.9279
311,10/24/2018,11/1/2018,11834,1,4,SO45968,1,1,3578.27,2171.2942,3578.27,286.2616
310,10/24/2018,11/1/2018,20156,1,9,SO45969,1,1,3578.27,2171.2942,3578.27,286.2616
348,10/24/2018,11/1/2018,11963,1,9,SO45970,1,1,3374.99,1898.0944,3374.99,269.9992
345,10/25/2018,11/2/2018,11335,1,8,SO45971,1,1,3399.99,1912.1544,3399.99,271.9992
324,10/25/2018,11/2/2018,19472,1,8,SO45972,1,1,699.0982,413.1463,699.0982,55.9279
313,10/25/2018,11/2/2018,11773,1,4,SO45973,1,1,3578.27,2171.2942,3578.27,286.2616
347,10/25/2018,11/2/2018,26018,1,1,SO45974,1,1,3399.99,1912.1544,3399.99,271.9992
324,10/25/2018,11/2/2018,14755,1,4,SO45975,1,1,699.0982,413.1463,699.0982,55.9279
314,10/25/2018,11/2/2018,20239,1,9,SO45976,1,1,3578.27,2171.2942,3578.27,286.2616
313,10/25/2018,11/2/2018,20216,1,9,SO45977,1,1,3578.27,2171.2942,3578.27,286.2616
350,10/25/2018,11/2/2018,11967,1,9,SO45978,1,1,3374.99,1898.0944,3374.99,269.9992
311,10/26/2018,11/3/2018,15630,1,10,SO45979,1,1,3578.27,2171.2942,3578.27,286.2616
312,10/26/2018,11/3/2018,15631,1,10,SO45980,1,1,3578.27,2171.2942,3578.27,286.2616
310,10/26/2018,11/3/2018,12805,1,7,SO45981,1,1,3578.27,2171.2942,3578.27,286.2616
310,10/26/2018,11/3/2018,19977,1,9,SO45982,1,1,3578.27,2171.2942,3578.27,286.2616
314,10/27/2018,11/4/2018,14830,1,8,SO45983,1,1,3578.27,2171.2942,3578.27,286.2616
313,10/27/2018,11/4/2018,11690,1,1,SO45984,1,1,3578.27,2171.2942,3578.27,286.2616
314,10/27/2018,11/4/2018,11708,1,4,SO45985,1,1,3578.27,2171.2942,3578.27,286.2616
314,10/27/2018,11/4/2018,11743,1,4,SO45986,1,1,3578.27,2171.2942,3578.27,286.2616
310,10/27/2018,11/4/2018,11854,1,4,SO45987,1,1,3578.27,2171.2942,3578.27,286.2616
314,10/27/2018,11/4/2018,11675,1,1,SO45988,1,1,3578.27,2171.2942,3578.27,286.2616
311,10/27/2018,11/4/2018,12631,1,7,SO45989,1,1,3578.27,2171.2942,3578.27,286.2616
314,10/27/2018,11/4/2018,12711,1,7,SO45990,1,1,3578.27,2171.2942,3578.27,286.2616
351,10/27/2018,11/4/2018,11976,1,9,SO45991,1,1,3374.99,1898.0944,3374.99,269.9992
334,10/28/2018,11/5/2018,19451,1,8,SO45992,1,2,349.5491,413.1463,699.0982,55.9279
313,10/28/2018,11/5/2018,11924,1,4,SO45993,1,2,1789.135,2171.2942,3578.27,286.2616
311,10/28/2018,11/5/2018,11774,1,4,SO45994,1,2,1789.135,2171.2942,3578.27,286.2616
310,10/28/2018,11/5/2018,23846,1,6,SO45995,1,2,1789.135,2171.2942,3578.27,286.2616
312,10/28/2018,11/5/2018,11839,1,4,SO45996,1,2,1789.135,2171.2942,3578.27,286.2616
324,10/28/2018,11/5/2018,14756,1,4,SO45997,1,2,349.5491,413.1463,699.0982,55.9279
342,10/28/2018,11/5/2018,25918,1,9,SO45998,1,2,349.5491,413.1463,699.0982,55.9279
311,10/29/2018,11/6/2018,23583,1,6,SO45999,1,4,894.5675,2171.2942,3578.27,286.2616
310,10/29/2018,11/6/2018,11778,1,1,SO46000,1,4,894.5675,2171.2942,3578.27,286.2616
310,10/29/2018,11/6/2018,23806,1,6,SO46001,1,4,894.5675,2171.2942,3578.27,286.2616
310,10/29/2018,11/6/2018,11826,1,4,SO46002,1,4,894.5675,2171.2942,3578.27,286.2616
312,10/29/2018,11/6/2018,11831,1,4,SO46003,1,4,894.5675,2171.2942,3578.27,286.2616
311,10/29/2018,11/6/2018,11664,1,4,SO46004,1,4,894.5675,2171.2942,3578.27,286.2616
312,10/29/2018,11/6/2018,12749,1,7,SO46005,1,4,894.5675,2171.2942,3578.27,286.2616
313,10/29/2018,11/6/2018,20236,1,9,SO46006,1,4,894.5675,2171.2942,3578.27,286.2616
312,10/29/2018,11/6/2018,20220,1,9,SO46007,1,4,894.5675,2171.2942,3578.27,286.2616
348,10/29/2018,11/6/2018,11912,1,9,SO46008,1,4,843.7475,1898.0944,3374.99,269.9992
344,10/29/2018,11/6/2018,11917,1,9,SO46009,1,4,849.9975,1912.1544,3399.99,271.9992
348,10/30/2018,11/7/2018,11488,1,10,SO46010,1,1,3374.99,1898.0944,3374.99,269.9992
351,10/30/2018,11/7/2018,11489,1,10,SO46011,1,1,3374.99,1898.0944,3374.99,269.9992
330,10/30/2018,11/7/2018,19453,1,8,SO46012,1,1,699.0982,413.1463,699.0982,55.9279
311,10/30/2018,11/7/2018,11705,1,4,SO46013,1,1,3578.27,2171.2942,3578.27,286.2616
313,10/30/2018,11/7/2018,23396,1,6,SO46014,1,1,3578.27,2171.2942,3578.27,286.2616
313,10/30/2018,11/7/2018,23511,1,6,SO46015,1,1,3578.27,2171.2942,3578.27,286.2616
312,10/30/2018,11/7/2018,11885,1,4,SO46016,1,1,3578.27,2171.2942,3578.27,286.2616
314,10/30/2018,11/7/2018,11886,1,4,SO46017,1,1,3578.27,2171.2942,3578.27,286.2616
312,10/30/2018,11/7/2018,11663,1,1,SO46018,1,1,3578.27,2171.2942,3578.27,286.2616
340,10/30/2018,11/7/2018,14752,1,4,SO46019,1,1,699.0982,413.1463,699.0982,55.9279
313,10/30/2018,11/7/2018,20228,1,9,SO46020,1,1,3578.27,2171.2942,3578.27,286.2616
314,10/30/2018,11/7/2018,19971,1,9,SO46021,1,1,3578.27,2171.2942,3578.27,286.2616
346,10/30/2018,11/7/2018,11968,1,9,SO46022,1,1,3399.99,1912.1544,3399.99,271.9992
310,11/1/2018,11/8/2018,12018,1,4,SO46108,1,1,3578.27,2171.2942,3578.27,286.2616
312,11/1/2018,11/8/2018,12167,1,1,SO46109,1,1,3578.27,2171.2942,3578.27,286.2616
311,11/1/2018,11/8/2018,12169,1,4,SO46110,1,1,3578.27,2171.2942,3578.27,286.2616
311,11/1/2018,11/8/2018,11937,1,1,SO46111,1,1,3578.27,2171.2942,3578.27,286.2616
312,11/1/2018,11/8/2018,11945,1,4,SO46112,1,1,3578.27,2171.2942,3578.27,286.2616
310,11/1/2018,11/8/2018,11955,1,4,SO46113,1,1,3578.27,2171.2942,3578.27,286.2616
313,11/1/2018,11/8/2018,12053,1,4,SO46114,1,1,3578.27,2171.2942,3578.27,286.2616
312,11/1/2018,11/8/2018,12104,1,4,SO46115,1,1,3578.27,2171.2942,3578.27,286.2616
332,11/1/2018,11/8/2018,14912,1,4,SO46116,1,1,699.0982,413.1463,699.0982,55.9279
310,11/1/2018,11/8/2018,20446,1,9,SO46117,1,1,3578.27,2171.2942,3578.27,286.2616
314,11/1/2018,11/8/2018,20611,1,9,SO46118,1,1,3578.27,2171.2942,3578.27,286.2616
326,11/1/2018,11/8/2018,25927,1,9,SO46119,1,1,699.0982,413.1463,699.0982,55.9279
313,11/2/2018,11/9/2018,12023,1,4,SO46120,1,1,3578.27,2171.2942,3578.27,286.2616
312,11/2/2018,11/9/2018,12069,1,4,SO46121,1,1,3578.27,2171.2942,3578.27,286.2616
313,11/2/2018,11/9/2018,24284,1,6,SO46122,1,1,3578.27,2171.2942,3578.27,286.2616
312,11/2/2018,11/9/2018,12152,1,4,SO46123,1,1,3578.27,2171.2942,3578.27,286.2616
311,11/2/2018,11/9/2018,20447,1,9,SO46124,1,1,3578.27,2171.2942,3578.27,286.2616
310,11/3/2018,11/10/2018,11956,1,4,SO46125,1,1,3578.27,2171.2942,3578.27,286.2616
334,11/3/2018,11/10/2018,14883,1,4,SO46126,1,1,699.0982,413.1463,699.0982,55.9279
334,11/3/2018,11/10/2018,14895,1,4,SO46127,1,1,699.0982,413.1463,699.0982,55.9279
314,11/3/2018,11/10/2018,14945,1,8,SO46128,1,1,3578.27,2171.2942,3578.27,286.2616
313,11/3/2018,11/10/2018,20420,1,9,SO46129,1,1,3578.27,2171.2942,3578.27,286.2616
311,11/4/2018,11/11/2018,12171,1,4,SO46130,1,1,3578.27,2171.2942,3578.27,286.2616
312,11/4/2018,11/11/2018,11954,1,4,SO46131,1,1,3578.27,2171.2942,3578.27,286.2616
314,11/4/2018,11/11/2018,23865,1,6,SO46132,1,1,3578.27,2171.2942,3578.27,286.2616
312,11/4/2018,11/11/2018,12105,1,4,SO46133,1,1,3578.27,2171.2942,3578.27,286.2616
312,11/4/2018,11/11/2018,20259,1,9,SO46134,1,1,3578.27,2171.2942,3578.27,286.2616
313,11/4/2018,11/11/2018,20416,1,9,SO46135,1,1,3578.27,2171.2942,3578.27,286.2616
312,11/4/2018,11/11/2018,20426,1,9,SO46136,1,1,3578.27,2171.2942,3578.27,286.2616
313,11/4/2018,11/11/2018,20600,1,9,SO46137,1,1,3578.27,2171.2942,3578.27,286.2616
311,11/4/2018,11/11/2018,13405,1,7,SO46138,1,1,3578.27,2171.2942,3578.27,286.2616
347,11/4/2018,11/11/2018,11977,1,9,SO46139,1,1,3399.99,1912.1544,3399.99,271.9992
350,11/4/2018,11/11/2018,11991,1,9,SO46140,1,1,3374.99,1898.0944,3374.99,269.9992
320,11/5/2018,11/12/2018,19501,1,8,SO46141,1,2,349.5491,413.1463,699.0982,55.9279
311,11/5/2018,11/12/2018,24310,1,6,SO46142,1,2,1789.135,2171.2942,3578.27,286.2616
347,11/5/2018,11/12/2018,26090,1,4,SO46143,1,2,1699.995,1912.1544,3399.99,271.9992
350,11/5/2018,11/12/2018,26094,1,4,SO46144,1,2,1687.495,1898.0944,3374.99,269.9992
340,11/5/2018,11/12/2018,14881,1,1,SO46145,1,2,349.5491,413.1463,699.0982,55.9279
345,11/6/2018,11/13/2018,11421,1,8,SO46146,1,4,849.9975,1912.1544,3399.99,271.9992
320,11/6/2018,11/13/2018,19476,1,8,SO46147,1,4,174.7745,413.1463,699.0982,55.9279
310,11/6/2018,11/13/2018,12052,1,4,SO46148,1,4,894.5675,2171.2942,3578.27,286.2616
311,11/6/2018,11/13/2018,12120,1,1,SO46149,1,4,894.5675,2171.2942,3578.27,286.2616
336,11/6/2018,11/13/2018,20569,1,10,SO46150,1,4,174.7745,413.1463,699.0982,55.9279
351,11/6/2018,11/13/2018,26082,1,4,SO46151,1,4,843.7475,1898.0944,3374.99,269.9992
314,11/6/2018,11/13/2018,20424,1,9,SO46152,1,4,894.5675,2171.2942,3578.27,286.2616
324,11/6/2018,11/13/2018,25928,1,9,SO46153,1,4,174.7745,413.1463,699.0982,55.9279
349,11/6/2018,11/13/2018,11989,1,9,SO46154,1,4,843.7475,1898.0944,3374.99,269.9992
310,11/7/2018,11/14/2018,12076,1,4,SO46155,1,1,3578.27,2171.2942,3578.27,286.2616
314,11/7/2018,11/14/2018,12118,1,4,SO46156,1,1,3578.27,2171.2942,3578.27,286.2616
345,11/7/2018,11/14/2018,26056,1,4,SO46157,1,1,3399.99,1912.1544,3399.99,271.9992
320,11/7/2018,11/14/2018,25926,1,9,SO46158,1,1,699.0982,413.1463,699.0982,55.9279
351,11/7/2018,11/14/2018,11996,1,9,SO46159,1,1,3374.99,1898.0944,3374.99,269.9992
351,11/8/2018,11/15/2018,11412,1,8,SO46160,1,1,3374.99,1898.0944,3374.99,269.9992
311,11/8/2018,11/15/2018,12819,1,7,SO46161,1,1,3578.27,2171.2942,3578.27,286.2616
313,11/8/2018,11/15/2018,12163,1,4,SO46162,1,1,3578.27,2171.2942,3578.27,286.2616
312,11/8/2018,11/15/2018,12042,1,1,SO46163,1,1,3578.27,2171.2942,3578.27,286.2616
312,11/8/2018,11/15/2018,12079,1,4,SO46164,1,1,3578.27,2171.2942,3578.27,286.2616
310,11/8/2018,11/15/2018,12141,1,1,SO46165,1,1,3578.27,2171.2942,3578.27,286.2616
313,11/8/2018,11/15/2018,15657,1,10,SO46166,1,1,3578.27,2171.2942,3578.27,286.2616
347,11/8/2018,11/15/2018,11997,1,9,SO46167,1,1,3399.99,1912.1544,3399.99,271.9992
334,11/8/2018,11/15/2018,25936,1,9,SO46168,1,1,699.0982,413.1463,699.0982,55.9279
313,11/8/2018,11/15/2018,12094,1,4,SO46169,1,1,3578.27,2171.2942,3578.27,286.2616
312,11/9/2018,11/16/2018,12156,1,4,SO46170,1,1,3578.27,2171.2942,3578.27,286.2616
310,11/9/2018,11/16/2018,24342,1,6,SO46171,1,1,3578.27,2171.2942,3578.27,286.2616
310,11/9/2018,11/16/2018,12030,1,1,SO46172,1,1,3578.27,2171.2942,3578.27,286.2616
311,11/9/2018,11/16/2018,20283,1,9,SO46173,1,1,3578.27,2171.2942,3578.27,286.2616
311,11/9/2018,11/16/2018,20608,1,9,SO46174,1,1,3578.27,2171.2942,3578.27,286.2616
349,11/9/2018,11/16/2018,12003,1,9,SO46175,1,1,3374.99,1898.0944,3374.99,269.9992
349,11/10/2018,11/17/2018,11491,1,10,SO46176,1,1,3374.99,1898.0944,3374.99,269.9992
312,11/10/2018,11/17/2018,12102,1,4,SO46177,1,1,3578.27,2171.2942,3578.27,286.2616
334,11/10/2018,11/17/2018,25937,1,9,SO46178,1,1,699.0982,413.1463,699.0982,55.9279
313,11/11/2018,11/18/2018,11983,1,4,SO46179,1,1,3578.27,2171.2942,3578.27,286.2616
310,11/11/2018,11/18/2018,12084,1,1,SO46180,1,1,3578.27,2171.2942,3578.27,286.2616
348,11/11/2018,11/18/2018,12004,1,9,SO46181,1,1,3374.99,1898.0944,3374.99,269.9992
346,11/11/2018,11/18/2018,11995,1,9,SO46182,1,1,3399.99,1912.1544,3399.99,271.9992
351,11/12/2018,11/19/2018,28492,1,7,SO46183,1,2,1687.495,1898.0944,3374.99,269.9992
311,11/12/2018,11/19/2018,14834,1,8,SO46184,1,2,1789.135,2171.2942,3578.27,286.2616
314,11/12/2018,11/19/2018,15632,1,10,SO46185,1,2,1789.135,2171.2942,3578.27,286.2616
310,11/12/2018,11/19/2018,12041,1,1,SO46186,1,2,1789.135,2171.2942,3578.27,286.2616
313,11/12/2018,11/19/2018,24235,1,6,SO46187,1,2,1789.135,2171.2942,3578.27,286.2616
310,11/12/2018,11/19/2018,20430,1,9,SO46188,1,2,1789.135,2171.2942,3578.27,286.2616
312,11/12/2018,11/19/2018,20606,1,9,SO46189,1,2,1789.135,2171.2942,3578.27,286.2616
312,11/12/2018,11/19/2018,15653,1,10,SO46190,1,2,1789.135,2171.2942,3578.27,286.2616
310,11/12/2018,11/19/2018,14956,1,8,SO46191,1,2,1789.135,2171.2942,3578.27,286.2616
314,11/13/2018,11/20/2018,12830,1,7,SO46192,1,4,894.5675,2171.2942,3578.27,286.2616
342,11/13/2018,11/20/2018,18634,1,7,SO46193,1,4,174.7745,413.1463,699.0982,55.9279
313,11/13/2018,11/20/2018,11939,1,4,SO46194,1,4,894.5675,2171.2942,3578.27,286.2616
314,11/13/2018,11/20/2018,12027,1,1,SO46195,1,4,894.5675,2171.2942,3578.27,286.2616
310,11/13/2018,11/20/2018,12109,1,1,SO46196,1,4,894.5675,2171.2942,3578.27,286.2616
347,11/13/2018,11/20/2018,26061,1,4,SO46197,1,4,849.9975,1912.1544,3399.99,271.9992
344,11/13/2018,11/20/2018,26089,1,4,SO46198,1,4,849.9975,1912.1544,3399.99,271.9992
314,11/13/2018,11/20/2018,20256,1,9,SO46199,1,4,894.5675,2171.2942,3578.27,286.2616
310,11/13/2018,11/20/2018,20260,1,9,SO46200,1,4,894.5675,2171.2942,3578.27,286.2616
314,11/13/2018,11/20/2018,20610,1,9,SO46201,1,4,894.5675,2171.2942,3578.27,286.2616
320,11/13/2018,11/20/2018,25935,1,9,SO46202,1,4,174.7745,413.1463,699.0982,55.9279
346,11/13/2018,11/20/2018,11999,1,9,SO46203,1,4,849.9975,1912.1544,3399.99,271.9992
348,11/13/2018,11/20/2018,11988,1,9,SO46204,1,4,843.7475,1898.0944,3374.99,269.9992
313,11/14/2018,11/21/2018,12162,1,4,SO46205,1,1,3578.27,2171.2942,3578.27,286.2616
348,11/14/2018,11/21/2018,20023,1,6,SO46206,1,1,3374.99,1898.0944,3374.99,269.9992
348,11/14/2018,11/21/2018,26091,1,4,SO46207,1,1,3374.99,1898.0944,3374.99,269.9992
311,11/14/2018,11/21/2018,20284,1,9,SO46208,1,1,3578.27,2171.2942,3578.27,286.2616
312,11/14/2018,11/21/2018,12849,1,7,SO46209,1,1,3578.27,2171.2942,3578.27,286.2616
313,11/14/2018,11/21/2018,12866,1,7,SO46210,1,1,3578.27,2171.2942,3578.27,286.2616
328,11/15/2018,11/22/2018,18163,1,7,SO46211,1,1,699.0982,413.1463,699.0982,55.9279
312,11/15/2018,11/22/2018,12173,1,4,SO46212,1,1,3578.27,2171.2942,3578.27,286.2616
314,11/15/2018,11/22/2018,12050,1,4,SO46213,1,1,3578.27,2171.2942,3578.27,286.2616
311,11/15/2018,11/22/2018,12072,1,4,SO46214,1,1,3578.27,2171.2942,3578.27,286.2616
310,11/15/2018,11/22/2018,20429,1,9,SO46215,1,1,3578.27,2171.2942,3578.27,286.2616
314,11/15/2018,11/22/2018,20456,1,9,SO46216,1,1,3578.27,2171.2942,3578.27,286.2616
314,11/15/2018,11/22/2018,20614,1,9,SO46217,1,1,3578.27,2171.2942,3578.27,286.2616
313,11/16/2018,11/23/2018,12820,1,7,SO46218,1,1,3578.27,2171.2942,3578.27,286.2616
313,11/16/2018,11/23/2018,24332,1,6,SO46219,1,1,3578.27,2171.2942,3578.27,286.2616
313,11/16/2018,11/23/2018,24344,1,6,SO46220,1,1,3578.27,2171.2942,3578.27,286.2616
314,11/16/2018,11/23/2018,23866,1,6,SO46221,1,1,3578.27,2171.2942,3578.27,286.2616
336,11/16/2018,11/23/2018,14891,1,4,SO46222,1,1,699.0982,413.1463,699.0982,55.9279
326,11/16/2018,11/23/2018,14892,1,4,SO46223,1,1,699.0982,413.1463,699.0982,55.9279
328,11/16/2018,11/23/2018,14902,1,4,SO46224,1,1,699.0982,413.1463,699.0982,55.9279
313,11/16/2018,11/23/2018,20261,1,9,SO46225,1,1,3578.27,2171.2942,3578.27,286.2616
313,11/16/2018,11/23/2018,13263,1,7,SO46226,1,1,3578.27,2171.2942,3578.27,286.2616
351,11/16/2018,11/23/2018,11990,1,9,SO46227,1,1,3374.99,1898.0944,3374.99,269.9992
349,11/16/2018,11/23/2018,11993,1,9,SO46228,1,1,3374.99,1898.0944,3374.99,269.9992
344,11/17/2018,11/24/2018,11395,1,8,SO46229,1,1,3399.99,1912.1544,3399.99,271.9992
344,11/17/2018,11/24/2018,11493,1,10,SO46230,1,1,3399.99,1912.1544,3399.99,271.9992
310,11/17/2018,11/24/2018,12016,1,4,SO46231,1,1,3578.27,2171.2942,3578.27,286.2616
311,11/17/2018,11/24/2018,12058,1,4,SO46232,1,1,3578.27,2171.2942,3578.27,286.2616
314,11/17/2018,11/24/2018,23867,1,6,SO46233,1,1,3578.27,2171.2942,3578.27,286.2616
312,11/17/2018,11/24/2018,12110,1,4,SO46234,1,1,3578.27,2171.2942,3578.27,286.2616
312,11/17/2018,11/24/2018,12151,1,4,SO46235,1,1,3578.27,2171.2942,3578.27,286.2616
350,11/17/2018,11/24/2018,12001,1,9,SO46236,1,1,3374.99,1898.0944,3374.99,269.9992
312,11/17/2018,11/24/2018,12843,1,7,SO46237,1,1,3578.27,2171.2942,3578.27,286.2616
311,11/18/2018,11/25/2018,14838,1,8,SO46238,1,1,3578.27,2171.2942,3578.27,286.2616
312,11/18/2018,11/25/2018,14927,1,8,SO46239,1,1,3578.27,2171.2942,3578.27,286.2616
314,11/18/2018,11/25/2018,23868,1,6,SO46240,1,1,3578.27,2171.2942,3578.27,286.2616
345,11/18/2018,11/25/2018,20034,1,6,SO46241,1,1,3399.99,1912.1544,3399.99,271.9992
314,11/18/2018,11/25/2018,20423,1,9,SO46242,1,1,3578.27,2171.2942,3578.27,286.2616
311,11/18/2018,11/25/2018,20613,1,9,SO46243,1,1,3578.27,2171.2942,3578.27,286.2616
310,11/18/2018,11/25/2018,13504,1,7,SO46244,1,1,3578.27,2171.2942,3578.27,286.2616
314,11/18/2018,11/25/2018,14967,1,8,SO46245,1,1,3578.27,2171.2942,3578.27,286.2616
314,11/19/2018,11/26/2018,12143,1,1,SO46246,1,2,1789.135,2171.2942,3578.27,286.2616
334,11/19/2018,11/26/2018,14882,1,4,SO46247,1,2,349.5491,413.1463,699.0982,55.9279
324,11/19/2018,11/26/2018,14896,1,4,SO46248,1,2,349.5491,413.1463,699.0982,55.9279
347,11/19/2018,11/26/2018,12000,1,9,SO46249,1,2,1699.995,1912.1544,3399.99,271.9992
313,11/19/2018,11/26/2018,14940,1,8,SO46250,1,2,1789.135,2171.2942,3578.27,286.2616
350,11/19/2018,11/26/2018,11998,1,9,SO46251,1,2,1687.495,1898.0944,3374.99,269.9992
313,11/20/2018,11/27/2018,14939,1,8,SO46252,1,4,894.5675,2171.2942,3578.27,286.2616
311,11/20/2018,11/27/2018,12082,1,4,SO46253,1,4,894.5675,2171.2942,3578.27,286.2616
310,11/20/2018,11/27/2018,12096,1,4,SO46254,1,4,894.5675,2171.2942,3578.27,286.2616
